accommodation,Village Close (Block G) 2-4,52.62880741,1.237238646,116,N/A,Our Two Bedroom Houses/Flats are available for individual students and we have a limited number of these that are availabale for UEA students who have children. For further details about individual rooms within Two Bedroom Houses please visit our <a href='https://www.uea.ac.uk/study/undergraduate/accommodation/options/two-bedroom-houses-and-flats'><strong>accomodation options</strong></a>. For further information about Family Accomodation please visit <a href='https://portal.uea.ac.uk/accommodation/students-with-families'><strong>Students with Families.</strong></a>
accommodation,Village Courtyard A,52.62799989,1.237265468,120,N/A,N/A
accommodation,Village Courtyard B,52.62845901,1.237555146,119,N/A,N/A
accommodation,Yew - University Village,52.62865763,1.23701334,117,N/A,N/A
accommodation,Victory House,52.622639,1.24638,129,N/A,"Britten, Browne, Colman, Kett, Paston and Victory all provide light, en-suite rooms grouped in 8 or 12-person flats, with a central wide corridor and a purpose-built kitchen/diner."
accommodation,Wolfson Close,52.621647,1.247152,102,N/A,100 standard rooms available with shared facilities.
accommodation,Crome Court,52.62216,1.246562,133,N/A,"Crome Court is UEA’s newest and most energy efficient accommodation block, and the one with the strongest environmental credentials."
accommodation,Barton House,52.624341,1.246873,N/A,N/A,Barton House
accommodation,Hickling House,52.624712,1.24653,N/A,N/A,Hickling House
bandb,BroadView Lodge,52.621373,1.243357,N/A,N/A,"Broadview Lodge is Bed and Breakfast accommodation on campus. Broadview Lodge has sixty en-suite rooms, which are available all year round, ideal for a small conference, training day or indeed for leisure guests. Rooms are equipped with TV, tea and coffee making facilities, Wi-Fi internet access, alarm clock, hair dryer and an iron and ironing board."
,,,,,,
building,BioMass Energy centre,52.625375,1.239803,N/A,N/A,The biomass energy centre
building,Bio-Medical Research Centre (BMRC),52.62106866,1.236739755,N/A,N/A, The Bio-Medical Research Centre (BMRC)
building,Blackdale Building,52.62432031,1.245577633,BDS,N/A,Blackdale Building
building,Bob Champion Research and Education Building,52.619682,1.218946,N/A,N/A,Bob Champion Research and Education Building
building,Earlham Hall,52.625499,1.236646,N/A,N/A,Earlham Hall
building,Edith Cavell Building,52.61972,1.22333,N/A,N/A,Edith Cavell Building
building,Elizbeth Fry Building,52.621571,1.235393,N/A,N/A,Elizbeth Fry Building
building,Estates Building,52.62215148,1.238343716,N/A,N/A,Estates Building
building,Hubert Lamb Building,52.62184374,1.238560975,N/A,N/A,Hubert Lamb Building
building,ITCS Building,52.621319,1.239371,N/A,N/A,ITCS Building
building,Lawrence Stenhouse Building,52.62143503,1.237353981,N/A,N/A,Lawrence Stenhouse Building
building,Medical Building,52.62187956,1.234615445,N/A,N/A,Medical Building
building,Music Building,52.62090746,1.242259741,N/A,N/A,Music Building
building,Queen's Building,52.62120218,1.236128211,N/A,N/A,Queen's Building
building,Registry Building,52.622505,1.241659,N/A,N/A,Registry Building
building,Teaching Wall: Arts 1,52.62180303,1.240253448,N/A,N/A,Teaching Wall: Arts 1
building,Teaching Wall: Arts 2,52.622112,1.240677,N/A,N/A,Teaching Wall: Arts 2
building,Teaching Wall: Biology,52.62068112,1.236501038,N/A,N/A,Teaching Wall: Biology
building,Teaching Wall: Chemisty (CAP),52.62155064,1.239317358,N/A,N/A,Teaching Wall: Chemisty (CAP)
building,Teaching Wall: Sciences,52.62144643,1.238292754,N/A,N/A,Teaching Wall: Sciences
building,The TEC,52.62364948,1.244850755,N/A,N/A,"Located at the gateway to the campus, and managed by the Adapt Low Carbon Group, this ground-breaking building is the region's huib for entrepreneurs, innovators and businesses that are committed to building a low carbon future."
building,Thomas Paine Study Centre,52.62195121,1.236197948,N/A,N/A,Thomas Paine Study Centre
building,ZICER Building,52.62173464,1.238051355,N/A,N/A,ZICER Building
campus_fac,Music Centre,52.62090746,1.242259741,N/A,N/A,
bus_stop,"Bluebell Road, adj University Entrance",52.6225553,1.247591972,nfodjtjd,N/A,Buses from city centre drop off here
bus_stop,"Bluebell Road, opp University Entrance",52.62222639,1.247833371,nfodjtjg,N/A,"For buses 25, 25A and X25 to Norwich City centre and Rail Station"
bus_stop,Chancellors Drive Stop E,52.62191701,1.237227917,nfodjptm,N/A,"For buses 25, 25A and X25 to Norwich City centre and Rail Station"
bus_stop,"University Drive, Stop A",52.62282559,1.242157817,nfodjgpa,N/A,"For buses: 25, 25A and X25 to Norwich city centre and Rail Station"
bus_stop,"University Drive, Stop B",52.62292654,1.243659854,nfogtgmp,N/A,"For buses: 21, 21A, 22 to Norwich city centre via Bowthorpe"
bus_stop,"
Norfolk & Norwich University Hospital, Colney Lane (S-bound)",52.61868636,1.224390864,nfogpada,N/A,For Buses: 11 and 11A (Sprowston)
bus_stop,"Chancellors Drive, Annexe, Stop F",52.6217151,1.232780814,nfodmtja,N/A,N/A
coach_stop,Chancellors Drive,52.62184211,1.237995028,nfodjptp,N/A,"For Coaches: National Express 727 Gatwick Airport, South Terminal Bus Station"
bus_stop,"University Drive, Stop C",52.62276046,1.243466735,nfodjgpd,N/A,"For buses: 9 Wymondham, 604 New Costessey, Park & Ride and drop off for buses from the city centre"
bus_stop,"Bluebell Road, The Avenues, opp",52.62403374,1.247667074,nfodjptw,N/A,For buses towards city centre
bus_stop,"Bluebell Road, adj North Park Avenue",52.6201975,1.247007251,nfodjtja,N/A,For buses towards city centre
bus_stop,"Earlham Road, adj Earlham Park Gates",52.62809432,1.241261959,nfodjptj,N/A,"For buses: 4 (Swanton Morley and Dereham), 3 (Watton), 15 Shipdham, Eastgate"
bus_stop,"Bluebell Road, opp North Park Avenue",52.6203929,1.246824861,nfodjtgw,N/A,Drop off for buses from city centre
bus_stop,"Earlham Road, opp Earlham Park Gates",52.62821,1.24083,N/A,N/A,"For buses: 4,3 to Norwich City centre (bus station)"
,,,,,,
cafe,Bio Cafe,52.62095956,1.236450076,N/A,N/A,Bio Cafe is home to the great taste of Grumpy Mule coffee and offers two different blends for you to choose from. Hot food is available as well as a great range of sandwiches & snacks.
cafe,Blend,52.62157,1.24073,N/A,N/A,"On the move or pressed for time? Blend offers great snacks, snadwiches and light hot meals in a grab and go style."
cafe,Costa @ Cafe 57,52.622103,1.234125,N/A,N/A,"Enjoy Costa Coffee, fruit coolers and many more delicious Costa favouties. Compliment your drink with homemade cakes, a fantastic range of sandwiches and snacks incldung hot options at lunchtime."
cafe,East End Cafe,52.62005095,1.235087514,N/A,N/A,The East End Cafe can be found near to the gift shop
cafe,INTO Cafe,52.62333686,1.245580316,N/A,N/A,Located within the INTO accommodation
cafe,Modern Life Cafe,52.62064692,1.234030724,N/A,N/A,The Modern Life Cafe & Bar can be found within the beautiful glass fronted part of the museum
cafe,Sports Park Cafe,52.62424867,1.241428256,N/A,N/A,Sportscafe - serving a wide variety of hot and cold snacks all day. From the famous SP 'All Day' Breakfast to our very own freshly made Soup of the Day. We also have the 'Proud to Serve' Costa brand which you can either drink in or takeaway
cafe,Tonic,52.61957546,1.223065853,N/A,N/A,"Located in the Edith Cavell building, Tonic offers fresh, homemade sandwiches, scones and cakes with an array of coffees, teas and soft drinks."
cafe,Vista,52.62165,1.24073,N/A,N/A,"Vista is an oasis of tranquility for staff and post graduates alike. Serving superb barista coffee, delicious lunches and tasty afternoon snacks."
cafe,Zest,52.621483,1.24073,N/A,N/A,"From breakfast to dinner and everything in between, Zest is the ultimate place to be offering great quality, freshly cooked, responsibly sourced dishes to suit every palette at any time of day"
cafe,Ziggy's,52.62109634,1.241573095,N/A,N/A,Ziggy's Espresso & Sandwich Bar uses a local East Anglian coffee roaster to bring you our very own specially selected exclusive blends of coffee
campus_fac,Astro Turf Pitches,52.626198,1.241605,N/A,N/A,N/A
campus_fac,CareerCentral,52.621298,1.241192,N/A,N/A,"The Careers Service provides information, advice and guidance services for all UEA students and graduates, helping them into employment and further study."
campus_fac,Chancellors Drive Annexes,52.62189096,1.23332262,N/A,N/A,N/A
campus_fac,Multifaith Centre,52.621799,1.240608,N/A,N/A,UEA's Multifaith Centre is a spiritual meeting place and community centre on campus.
campus_fac,Islamic Prayer Room,52.62111,1.240591,N/A,N/A,Islamic Prayer Room located in the main Lecture Theatre Block (opposite Lecture Theatre 2).
campus_fac,Islamic Prayer Hall,52.624249,1.245454,N/A,N/A,"The main hall at Blackdale is available for prayers for staff and students on Fridays

"
campus_fac,Colney Lane Pavillion,52.621601,1.224147,N/A,N/A,Colney Lane Pavillion
campus_fac,Congregation Hall,52.621994,1.242635,N/A,N/A,N/A
campus_fac,Council House,52.622192,1.24123,N/A,N/A,N/A
campus_fac,Student Support Centre,52.621071,1.241466,N/A,N/A,"The Student Support Service offers a range of professional, proactive and approachable services for students."
campus_fac,Dev Farm,52.61940611,1.246615648,N/A,N/A,N/A
campus_fac,Earlham Park,52.624298,1.234428,N/A,N/A,N/A
campus_fac,International Standard Athletics Track,52.624832,1.24212,N/A,N/A,N/A
campus_fac,The Nick Rayns LCR,52.621426,1.24179,N/A,N/A,"The Nick Rayns LCR has been voted as the best student venue in the country by the music industry's Live! magazine. Each year it plays host to well known bands such as Public Enemy, Sterephonics, Kasabian, Amy Winehouse and The Ting Tings amongst others. For full LCR listings click <a href='http://www.ueastudent.com/ents/entsFeatures/studentnights/index_html'>LCR Nights</a>"
campus_fac,Norfolk and Norwich University Hospital,52.617783,1.220984,N/A,N/A,N/A
campus_fac,UEA Nursery,52.623611,1.246562,N/A,N/A,UEA Nursery is a full day care Nursery offering care for babies from 6 weeks and children until starting school.
campus_fac,The Lodge (Security),52.623119,1.240532,N/A,N/A,"The Lodge (Security) provides a 24-hour point of contact for those seeking advice or assistance and to keep the campus safe, security staff maintain close liaison with the local police."
campus_fac,Sportspark,52.624466,1.240854,N/A,N/A,"The Sportspark is East Anglia's largest swimming and sports centre. It includes an olympic sized swimming pool, an eight lane international standard athletics track, Norfolk's largest indoor climbing wall, a state of the art fitness centre plus much, much more. For a comprehensive list of all the activities offered at the Sportspark, please click the link above."
campus_fac,Student Union Pub and Bar,52.621544,1.241231,N/A,N/A,"The Union Pub and Bar is the hub of social life on campus. As well as providing the usual pub services; drinks, snacks, games machines, pool tables and a juke box, it also hosts a wide selection of special events - karaoke, tournaments, promotions, DJ sets and more."
campus_fac,Tennis Courts,52.627033,1.241884,N/A,N/A,N/A
campus_fac,The Broad,52.618717,1.241552,N/A,N/A,The man-made lake (broad) on campus is a beautiful place to collect your thoughts and enjoy nature
campus_fac,The Drama Studio,52.621815,1.242362,N/A,N/A,"The purpose-built 200-seat studio theatre plays host to professional productions, as well as regularly showcasing the work of students studying <a href='http://www.uea.ac.uk/literature/drama'>Drama</a> at UEA."
campus_fac,The Hive,52.62143503,1.24129951,N/A,N/A,"The Hive Bar, situated downstairs in Union House is used in many different ways; as a daytime cafe, a night-time venue for societies and as the second room on our regular student nights."
campus_fac,The Square,52.621742,1.241021,N/A,N/A,"The Square is located at the heart of the University and a central focal point for the University community. It has recently been regenerated to include new paving, seating and a new central fountain and water feature."
campus_fac,The Street,52.621265,1.241334,N/A,N/A,"On the Street you’ll find a variety of shops including our large food store (complete with Post Office), a Waterstones book shop and Cafe Direct coffee shop. Other facilities on The Street include a bank and a 24-hour laundrette. There’s also CareerCentral (https://www.uea.ac.uk/careers) the one-stop-shop for anything relating to careers."
campus_fac,Union House,52.621559,1.241468,N/A,N/A,N/A
campus_fac,University Dental Service,52.62341,1.24687,N/A,N/A,University Dental Service
campus_fac,Interdisciplinary Institute,52.62090746,1.242259741,N/A,HUM,"The Interdisciplinary Institute for the Humanities is the home for the innovative Foundation Year in the Humanities and the Liberal Arts BA programme, as well as the MA in Creative Entrepreneurship. We provide an intellectual home for those activities in the Faculty of Arts and Humanities which cross disciplinary boundaries, including the Centre for Japanese Studies (CJS) and the East Anglian Film Archive (EAFA)."
campus_fac,Julian Study Centre,52.622151,1.234079,N/A,N/A,N/A
campus_fac,Print Services,52.620991,1.241589,N/A,N/A,"Providing a high quality, professional printing service located within Building 18, Suffolk Road"
campus_fac,Safety Services,52.62093,1.2372091,N/A,N/A,Our role is to provide all staff and students at UEA with advice and guidance on safety
car_park,N/A,52.62335966,1.246079206,N/A,N/A,
car_park,Car Park P1,52.6233336,1.24309659,N/A,N/A,P1 &mdash; Main Visitors Car Park
car_park,Car Park P10,52.62179652,1.223934889,N/A,N/A,P10 &mdash; Sports Pavilion Car Park
car_park,Car Park P2,52.62225895,1.23360157,N/A,N/A,P2 &mdash; West Car Park (permit holders only weekday daytime)
car_park,Car Park P3,52.62216125,1.235951185,N/A,N/A,P3 &mdash; West Car Park (permit holders only weekday daytime)
car_park,Car Park P3,52.62199191,1.237699986,N/A,N/A,P3 &mdash; West Car Park (permit holders only weekday daytime)
car_park,Car Park P4,52.62225895,1.239427328,N/A,N/A,P4 &mdash; Permit holders (Pre Booked) visitors only Car Park
